point_id,label,time_point_id,time,D,E,H,I,R,S
199,True,9,9.0,0.00019773659929903534,0.017550968051274075,0.001849665702501287,0.019296754216548778,0.011243004561012519,0.9498618708693645
199,True,10,10.0,0.0002199325464225702,0.019355030001903556,0.002050634560802806,0.021340394506345887,0.012486393076045172,0.9445476153084802
199,True,11,11.0,0.00024454036584767763,0.021329357911120693,0.0022723787901539694,0.023589530524244312,0.013861911009751189,0.9387022813988823
199,True,12,12.0,0.00027180891132952526,0.023486885731827476,0.002516931521623459,0.026062597786625886,0.015382894052642421,0.9322788819959515
199,True,13,13.0,0.0003020120895890068,0.025841109136258103,0.0027864903251936307,0.028779217501207814,0.017063889502596335,0.9252272814451553
199,True,14,14.0,0.0003354499734913304,0.028406053562753473,0.003083425642698424,0.031760218798367636,0.018920736831281017,0.9174941151914083
199,True,15,15.0,0.0003724510812037115,0.031196204962604075,0.0034102874543959346,0.0350276528822424,0.020970650540547062,0.909022753079007
199,True,16,16.0,0.0004133745306564627,0.03422633722716928,0.0037698117666011893,0.03860479225571278,0.02323230439793948,0.899753379821921
199,True,17,17.0,0.00045861227185567703,0.0375111215830343,0.004164926435055326,0.042516095489712476,0.0257259161997203,0.8896233280206222
199,True,18,18.0,0.0005085913890763409,0.04106433932979326,0.004598755701344043,0.04678709654910119,0.02847333107342907,0.8785678859572563
199,True,19,19.0,0.0005637764574924695,0.04489745047021294,0.005074622062191662,0.05144414507732815,0.03149809898189701,0.8665219069508779
200,True,0,0.0,7.511394446654727e-05,0.007196514307051375,0.00071429125955732,0.007624406251203562,0.004303509823114137,0.980086164414607
200,True,1,1.0,8.368543958123511e-05,0.008056520481317853,0.0007953502586256592,0.008484254237522366,0.004793334204022581,0.9777868553789303
200,True,2,2.0,9.322964268474303e-05,0.008997829093435763,0.0008855003175135406,0.009450755011734237,0.005338443264082891,0.9752342426705489
200,True,3,3.0,0.00010385564649490552,0.0100342390190966,0.0009859653859968713,0.010532063449529588,0.0059456095726812,0.9723982669262009
200,True,4,4.0,0.00011568723112686798,0.011178655059145693,0.001098010116387776,0.01173847443118466,0.006622170079822581,0.9692470030823325
200,True,5,5.0,0.00012886337844939146,0.012443775519431734,0.0012229783053773098,0.013082081659640324,0.007376149526883997,0.9657461516102174
200,True,6,6.0,0.00014353865906191262,0.013842508292560096,0.0013623225670843918,0.014576598557394006,0.008216368190697057,0.9618586637332026
200,True,7,7.0,0.00015988652318459448,0.015388210451938064,0.0015176223372099231,0.01623727872554408,0.00915254204681079,0.9575444599153127
200,True,8,8.0,0.00017809796760413215,0.01709481191763449,0.001690605874891324,0.018080887632790338,0.010195380247851202,0.9527602163592287
200,True,9,9.0,0.00019838519557378268,0.018976857178752533,0.00188316339446671,0.02012570255622517,0.01135668296039823,0.9474592087145838
200,True,10,10.0,0.0002209831319990043,0.02104948562253787,0.002097361308714367,0.022391520597702566,0.012649440503998464,0.941591208835048
200,True,11,11.0,0.0002461515881644599,0.023328360254206086,0.0023354554693360984,0.024899662156784744,0.014087933452636673,0.9351024370788722
200,True,12,12.0,0.0002741770537964931,0.02582954776986929,0.0025999031655381836,0.027672959883710324,0.015687834614718198,0.9279355775123678
200,True,13,13.0,0.0003053758917829513,0.028569346636911647,0.0028933720466585715,0.030735724486522197,0.017466311846773337,0.9200298690913515
200,True,14,14.0,0.0003400963563428542,0.0315640520278718,0.003218749331723158,0.03411367875292884,0.019442129158124533,0.9113212943730091
200,True,15,15.0,0.0003787213483235321,0.034829634895745844,0.0035791479736094196,0.037833849573280606,0.021635745109480187,0.9017429010995607
200,True,16,16.0,0.0004216711240068452,0.038381295009179583,0.00397791016771409,0.04192440398486045,0.02406940570726153,0.8912253140069777
200,True,17,17.0,0.00046940604601941426,0.04223282301726616,0.004418607230639891,0.04641440828384697,0.026767228425172557,0.8796975269970553
200,True,18,18.0,0.000522429332787093,0.04639567553059049,0.004905034673252841,0.05133347785772784,0.0297552727253643,0.8670881098802776
201,True,0,0.0,7.511394446654727e-05,0.007196514307051375,0.00071429125955732,0.007624406251203562,0.004303509823114137,0.980086164414607
201,True,1,1.0,8.368543958123511e-05,0.008063075809489775,0.0007953502586256592,0.008484254237522366,0.004793334204022581,0.9777803000507584
201,True,2,2.0,9.322964268474303e-05,0.009010333690585764,0.0008855003175135406,0.00945206607736862,0.005338443264082891,0.9752204270077645
201,True,3,3.0,0.00010385564649490552,0.010052682310403772,0.000985991607309559,0.01053577579360576,0.005945682992356725,0.9723760116498293
201,True,4,4.0,0.00011568754578262022,0.011203435498644386,0.0010981079624507184,0.011745593295372477,0.006622453698241889,0.969214721999508
201,True,5,5.0,0.00012886486676742676,0.012475592801966464,0.001223208750236944,0.013093615570328156,0.007376840414244053,0.965701877596457
201,True,6,6.0,0.0001435429214027274,0.013882302883352338,0.0013627606369873554,0.014593619347376506,0.008217725256203281,0.9618000489546779
201,True,7,7.0,0.00015989604255297173,0.015437131416303767,0.001518357014349516,0.016260964853646358,0.009154890828091492,0.957468759845056
201,True,8,8.0,0.00017811630376547369,0.017154201218144836,0.0016917408013182604,0.018112557808029988,0.010199120108787369,0.9526642637599543
201,True,9,9.0,0.00019841715205338144,0.01904824283794034,0.0018848182217462955,0.020166843658248675,0.011362296233481704,0.9473393818965298
201,True,10,10.0,0.00022103494709249172,0.021134578499589943,0.00209967346958535,0.02244381210780984,0.01265750330863044,0.9414433976672921
201,True,11,11.0,0.00024623114578626156,0.023429050448275954,0.002338582247724266,0.024964998087534284,0.0140991280519913,0.9349220100186881
201,True,12,12.0,0.00027429413275895277,0.025947897260198347,0.0026040239847025257,0.027753468322536872,0.01570296318269296,0.9277173531171106
201,True,13,13.0,0.00030554242057538307,0.02870757502168534,0.0028986909526830104,0.03083378418206374,0.017486311519408847,0.9197680959035839
201,True,14,14.0,0.00034032671200757926,0.03172451240059266,0.0032254975410559838,0.03423193158856396,0.019468088237440524,0.9110096435203395
201,True,15,15.0,0.0003790326825002511,0.035014777283947106,0.0035875864187216652,0.03797520726795164,0.02166892019001303,0.9013744761568665
201,True,16,16.0,0.0004220837195249111,0.03859361572588512,0.003988331922208532,0.04209204697237673,0.02411123940186583,0.8907926822581391
201,True,17,17.0,0.0004699437025914135,0.04247480011453983,0.004431339669435213,0.046611774547653126,0.026819367241473276,0.8791927747243075
201,True,18,18.0,0.0005231197786246361,0.04666969365175301,0.004920441193444754,0.05156423970493946,0.029819584507052153,0.8665029211641863
202,True,0,0.0,7.511394446654727e-05,0.007196514307051375,0.00071429125955732,0.007624406251203562,0.004303509823114137,0.980086164414607
202,True,1,1.0,8.368543958123511e-05,0.008009295145892218,0.0007953502586256592,0.008484254237522366,0.004793334204022581,0.977834080714356
202,True,2,2.0,9.322964268474303e-05,0.00890774165879869,0.0008855003175135406,0.009441309944649109,0.005338443264082891,0.975333775172271
202,True,3,3.0,0.00010385564649490552,0.009901428336077874,0.0009857764846551687,0.010505318720615517,0.005945080648924433,0.9725585401632322
202,True,4,4.0,0.00011568496431076753,0.011000352656442367,0.0010973052106019623,0.011687200165064311,0.006620126827928556,0.969479330175652
202,True,5,5.0,0.0001288526564356962,0.01221507163608156,0.0012213183584355732,0.012999043817295655,0.007371172867027146,0.9660645406647245
202,True,6,6.0,0.00014350795267019622,0.013556785117583582,0.0013591679230046559,0.014454130814397496,0.008206595336338034,0.9622798128560062
202,True,7,7.0,0.00015981795959517836,0.015037375441874917,0.0015123338149177546,0.01606697389602,0.009135633379394163,0.9580878655081981
202,True,8,8.0,0.00017796593655411771,0.016669414289237856,0.00168244015151366,0.017853358968297463,0.010168469081936839,0.9534483515724602
202,True,9,9.0,0.00019815516649556488,0.018466141258134384,0.0018712637480342161,0.019830386544554424,0.011316311537065442,0.9483177417457161
202,True,10,10.0,0.00022061030182073655,0.020441418401168383,0.002080745351215541,0.022016505418795167,0.012591484175945081,0.9426492363510552
202,True,11,11.0,0.00024557939297290563,0.022609661708452838,0.0023130007775323076,0.02443153468720041,0.01400751407030458,0.9363927093635372
202,True,12,12.0,0.0002733354023032933,0.02498574834784827,0.0025703313935230856,0.027096670392663752,0.015579224081210647,0.9294946903824512
202,True,13,13.0,0.0003041793790255704,0.027584894517847295,0.0028552316620240516,0.030034473112390957,0.01732282678582985,0.9218983945428825
202,True,14,14.0,0.000338442158969859,0.030422491321282663,0.0031703979580694655,0.033268832059418704,0.01925601766638186,0.9135438188358777
202,True,15,15.0,0.0003764869344666926,0.033513872715548065,0.0035187348034508934,0.03682489908715941,0.02139806728201942,0.9043679391773557
202,True,16,16.0,0.00041871175210810333,0.03687396777912887,0.0039033593048489927,0.04072898129964492,0.023769910293604025,0.8943050695706654
202,True,17,17.0,0.0004655520637662913,0.040516757529086636,0.004327603000356992,0.04500837227669768,0.026394228865210853,0.8832874862648818
202,True,18,18.0,0.0005174832997705752,0.0444544154223172,0.004795010145855246,0.04969108748948599,0.02929552677673734,0.8712464768658339
203,True,0,0.0,7.511394446654727e-05,0.007196514307051375,0.00071429125955732,0.007624406251203562,0.004303509823114137,0.980086164414607
203,True,1,1.0,8.368543958123511e-05,0.008048842811516188,0.0007953502586256592,0.008484254237522366,0.004793334204022581,0.977794533048732
203,True,2,2.0,9.322964268474303e-05,0.008983183452720141,0.0008855003175135406,0.009449219477773904,0.005338443264082891,0.9752504238452249
203,True,3,3.0,0.00010385564649490552,0.010012640488683278,0.0009859346753176646,0.010527715488007116,0.005945523582779421,0.9724243301187177
203,True,4,4.0,0.00011568686259871749,0.011149641354141832,0.0010978955175460405,0.01173013720865523,0.006621837901535774,0.9692848011555224
203,True,5,5.0,0.0001288616353155414,0.012406532782264954,0.0012227084147030257,0.013068575334254295,0.007375340376891266,0.9657979814565709
203,True,6,6.0,0.0001435336669631954,0.013795941815796067,0.0013618095492465916,0.014556670165303959,0.008214778936103373,0.961927265866587
203,True,7,7.0,0.00015987537464617763,0.01533098242530495,0.0015167620551944853,0.016209551595900068,0.009149791655035598,0.9576330368939188
203,True,8,8.0,0.00017807649488370454,0.01702535996505373,0.0016892770851330958,0.01804382215967265,0.010191001426147867,0.9528724628691091
203,True,9,9.0,0.00019834777594015423,0.018893402541691355,0.001881226186189468,0.020077563668548275,0.011350111528170165,0.9475993482994608
203,True,10,10.0,0.0002209224650452143,0.020950037118832605,0.0020946550503516,0.02233034933807688,0.012640002813712643,0.9417640332139813
203,True,11,11.0,0.0002460584501779868,0.023210718673989276,0.002331796407549424,0.024823250212149556,0.014074832021075888,0.9353133442350581
203,True,12,12.0,0.0002740400070685799,0.02569131467650257,0.002595081771037473,0.027578826930824047,0.015670132116820615,0.928190604497747
203,True,13,13.0,0.00030518098832102956,0.028407941246272495,0.0028871501325502067,0.03062109901938193,0.01744291362079806,0.9203357149926765
203,True,14,14.0,0.0003398267899116321,0.031376739624975315,0.0032108570996828246,0.0339754837431634,0.019411764377547866,0.9116853283647192
203,True,15,15.0,0.00037835707510782606,0.03461356977633089,0.00356928106457781,0.037668694903678045,0.021596946891937106,0.9021731502883685
203,True,16,16.0,0.00042118844788275976,0.03813357981153277,0.003965726856193591,0.0417285880462647,0.024020490540225925,0.8917304262979004
203,True,17,17.0,0.0004687771701570829,0.04195058408943898,0.004403725931499526,0.04618393131705514,0.026706275434161784,0.8802867060576878
203,True,18,18.0,0.0005216218813350772,0.046076150236169434,0.0048870319646906754,0.051064069354846746,0.029680103469888832,0.8677710230930694
204,True,0,0.0,7.511394446654727e-05,0.007196514307051375,0.00071429125955732,0.007624406251203562,0.004303509823114137,0.980086164414607
204,True,1,1.0,8.368543958123511e-05,0.008033058108254854,0.0007953502586256592,0.008484254237522366,0.004793334204022581,0.9778103177519933
204,True,2,2.0,9.322964268474303e-05,0.008953072712445102,0.0008855003175135406,0.009446062537121637,0.005338443264082891,0.9752836915261521
204,True,3,3.0,0.00010385564649490552,0.009968243855665627,0.0009858715365046193,0.010518776326789414,0.005945346794102894,0.9724779058404426
204,True,4,4.0,0.00011568610493296095,0.0110900232845536,0.0010976599093899457,0.011712998097086542,0.0066211549636155075,0.9693624776404215
204,True,5,5.0,0.00012885805156535692,0.012330039138547284,0.0012221535698537767,0.013040815200875498,0.007373676909641045,0.9659044571295171
204,True,6,6.0,0.00014352340358915895,0.013700344919814554,0.0013607550077003525,0.014515721073318416,0.008211512075037205,0.9620681435205404
204,True,7,7.0,0.000159852456293833,0.015213558892159623,0.0015149939899611034,0.016152595255709126,0.00914413884164398,0.9578148605642324
204,True,8,8.0,0.00017803235805227653,0.016882929305553056,0.0016865467137549234,0.017967709794707153,0.01018200345552561,0.9531027783724071
204,True,9,9.0,0.00019827087159884473,0.018722344582977973,0.0018772466300943315,0.01997874971142002,0.011336610970037377,0.9478867772338716
204,True,10,10.0,0.0002207978042855599,0.020746300773237393,0.0020890971852667722,0.022204833649947697,0.012620618460246143,0.9421183521270167
204,True,11,11.0,0.0002458671036857203,0.022969831614525895,0.0023242840065620897,0.02466652644719915,0.01404792969694669,0.9357455611310806
204,True,12,12.0,0.0002737585117644654,0.025408402072980535,0.002585186134849864,0.0273858367601172,0.015633792170567307,0.9287130243497209
204,True,13,13.0,0.0003047807453826638,0.028077761112317336,0.0028743842565672213,0.030386193580944396,0.01739489540900066,0.920961984895788
204,True,14,14.0,0.0003392733564614705,0.030993741861484823,0.003194669702529387,0.033692395091256086,0.01934946806411146,0.9124304519241571
204,True,15,15.0,0.00037760939289182313,0.034171984962204756,0.0035490506341015705,0.03733052143661759,0.02151737312304439,0.9030534604511401
204,True,16,16.0,0.000420198000501042,0.037627541352950176,0.003940755999423766,0.0413277987998756,0.023920198779295913,0.8927635070679537
204,True,17,17.0,0.00046748707249412723,0.04137428254470944,0.004373236375478901,0.045712394361675096,0.026581342040038237,0.8814912576056045
204,True,18,18.0,0.000519965908999874,0.045424010582708126,0.004850160625164513,0.05051310889912968,0.029526080925334187,0.8691666730586638
205,True,0,0.0,7.511394446654727e-05,0.007196514307051375,0.00071429125955732,0.007624406251203562,0.004303509823114137,0.980086164414607
205,True,1,1.0,8.368543958123511e-05,0.008064571126317532,0.0007953502586256592,0.008484254237522366,0.004793334204022581,0.9777788047339306
205,True,2,2.0,9.322964268474303e-05,0.009013186064200122,0.0008855003175135406,0.009452365140734172,0.005338443264082891,0.9752172755707845
205,True,3,3.0,0.00010385564649490552,0.010056889625060243,0.00098599758857687,0.0105366226028784,0.005945699739905197,0.9723709347970844
205,True,4,4.0,0.00011568761755782796,0.011209089127095785,0.0010981302817767511,0.01174721721007169,0.006622518393461151,0.9692073573700368
205,True,5,5.0,0.00012886520626332153,0.012482852968950504,0.0012232613173093268,0.013096246791459761,0.007376998013254165,0.965691775702763
205,True,6,6.0,0.00014354389367288365,0.013891384860873417,0.0013628605698057393,0.014597502629098919,0.008218034829499133,0.96178667321705
205,True,7,7.0,0.00015989821405949575,0.015448298193011977,0.0015185246191659503,0.016266369401462085,0.009155426659563828,0.9574514829127367
205,True,8,8.0,0.0001781204866802306,0.01716775993346484,0.0016919997353557349,0.01811978496555336,0.010199973345264427,0.9526423615336815
205,True,9,9.0,0.00019842444244737534,0.01906454324170177,0.0018851958032739295,0.02017623329486427,0.011363576978961143,0.9473120262387517
205,True,10,10.0,0.00022104676861959145,0.02115401223683944,0.0021002010844027473,0.02245574821279494,0.012659343102069795,0.9414096485952737
205,True,11,11.0,0.0002462492979241819,0.02345205025874914,0.002339295823926614,0.024979913795990415,0.014101682697413753,0.9348808081259962
205,True,12,12.0,0.00027432084781130124,0.025974935318892608,0.0026049645174537612,0.027771850399244975,0.01570641590249476,0.9276675130141029
205,True,13,13.0,0.0003055804220207464,0.02873915970441337,0.0028999050736932845,0.030856176832680875,0.01749087640238841,0.9197083015648035
205,True,14,14.0,0.00034037928290506583,0.03176118279793515,0.0032270381029775733,0.0342589393342798,0.019474013951503548,0.9109384465303991
205,True,15,15.0,0.00037910374014079673,0.03505709487297719,0.003589513079365412,0.03800749650446157,0.021676493907285245,0.9012902978957701
205,True,16,16.0,0.00042217789709318173,0.03864215281599518,0.003990711701518103,0.042130345744717926,0.024120790862519247,0.8906938209781566
205,True,17,17.0,0.00047006643751139896,0.04253012509596596,0.004434247446260651,0.0466568700313184,0.026831272853957047,0.8790774181349869
205,True,18,18.0,0.0005232774068665267,0.04673235377302443,0.004923960102260954,0.0516169729281314,0.029834271350981816,0.866369164438735
206,True,0,0.0,7.511394446654727e-05,0.007196514307051375,0.00071429125955732,0.007624406251203562,0.004303509823114137,0.980086164414607
206,True,1,1.0,8.368543958123511e-05,0.00806204989134457,0.0007953502586256592,0.008484254237522366,0.004793334204022581,0.9777813259689037
206,True,2,2.0,9.322964268474303e-05,0.009008376709873164,0.0008855003175135406,0.00945186089373958,0.005338443264082891,0.9752225891721061
206,True,3,3.0,0.00010385564649490552,0.010049795781824005,0.0009859875036369783,0.010535194807790006,0.0059456715020734996,0.9723794947581806
206,True,4,4.0,0.00011568749653854926,0.01119955683523286,0.0010980926494290806,0.011744479158762765,0.006622409311629793,0.9692197745484069
206,True,5,5.0,0.00012886463384354586,0.012470612207407729,0.001223172684832754,0.01309181037661715,0.007376732288113309,0.9657088078091856
206,True,6,6.0,0.00014354225434035184,0.013876072820893362,0.0013626920756030089,0.014590955229475792,0.008217512865469151,0.9618092247542184
206,True,7,7.0,0.0001598945527246862,0.015429471639835398,0.0015182420269897387,0.016257257196214302,0.009154523213138248,0.9574806113710977
206,True,8,8.0,0.00017811343398528129,0.017144901222122803,0.0016915631604090652,0.018107599977269094,0.010198534745370613,0.9526792874608433
206,True,9,9.0,0.0001984121503958155,0.019037062918313225,0.0018845591898666622,0.0201604026234212,0.011361417597774934,0.9473581455202283
206,True,10,10.0,0.00022102683694579322,0.021121250248744654,0.002099311521085272,0.022435624607703836,0.012656241179386357,0.9414665456061343
206,True,11,11.0,0.0002462186927857076,0.02341327730848681,0.002338092743543931,0.024954767187267277,0.014097375571273276,0.9349502684966432
206,True,12,12.0,0.0002742758057082347,0.025929355666235922,0.0026033788129348834,0.027740860342732328,0.01570059469519211,0.9277515346771968
206,True,13,13.0,0.00030551635146345337,0.02868591662383529,0.0028978581384960416,0.030818426089931853,0.017483180209923392,0.9198091025863502
206,True,14,14.0,0.00034029064912540586,0.03169936783203611,0.0032244408464450745,0.034213409031864095,0.01946402358714723,0.9110584680533823
206,True,15,15.0,0.0003789839392827468,0.03498576187703467,0.003586264942437849,0.03795306351184965,0.021663725287418785,0.9014322004419765
206,True,16,16.0,0.000422019118592001,0.03856033743895955,0.0039866997184310575,0.04206578306035601,0.024104688159016893,0.8908604725046447
206,True,17,17.0,0.0004698595152131737,0.04243686964658408,0.004429345407795072,0.04658085103556086,0.026811201585618765,0.8792718728092284
206,True,18,18.0,0.0005230116601067146,0.046626736241141095,0.004918027887726782,0.05152808028617506,0.02980951163949614,0.8665946322853545
207,True,0,0.0,7.511394446654727e-05,0.007196514307051375,0.00071429125955732,0.007624406251203562,0.004303509823114137,0.980086164414607
207,True,1,1.0,8.368543958123511e-05,0.008065490047683827,0.0007953502586256592,0.008484254237522366,0.004793334204022581,0.9777778858125643
207,True,2,2.0,9.322964268474303e-05,0.00901493893905099,0.0008855003175135406,0.009452548925007432,0.005338443264082891,0.9752153389116605
207,True,3,3.0,0.00010385564649490552,0.010059475208383257,0.0009860012642623351,0.010537142994517065,0.005945710031824499,0.972367814854518
207,True,4,4.0,0.00011568766166605354,0.011212563660275716,0.0010981439977264431,0.011748215168610418,0.00662255815077254,0.9692028313609489
207,True,5,5.0,0.00012886541489471364,0.01248731503065531,0.0012232936216839143,0.0130978638107196,0.00737709486353237,0.9656855672585142
207,True,6,6.0,0.00014354449116486917,0.013896966881567,0.0013629219829199666,0.014599889167235971,0.008218225075640852,0.9617784524014714
207,True,7,7.0,0.00015989954853490545,0.01545516195147849,0.0015186276215143836,0.016269690966839435,0.009155755956386333,0.9574408639552465
207,True,8,8.0,0.0001781230572759397,0.01717609436845654,0.0016921588680092203,0.018124226843655333,0.010200497714630259,0.9526288991479729
207,True,9,9.0,0.00019842892280074088,0.0190745635089146,0.0018854278588423172,0.020182004477228836,0.011364364098390168,0.9472952111338235
207,True,10,10.0,0.00022105403373455252,0.021165959273129576,0.002100525357271797,0.022463084838742365,0.012660473829296266,0.9413889026678256
207,True,11,11.0,0.0002462604538439119,0.023466190293858005,0.002339734402497367,0.02498908224562386,0.014103252811705757,0.9348554797924713
207,True,12,12.0,0.0002743372666738803,0.025991558859236315,0.0026055426071601075,0.027783150053728053,0.015708538044880465,0.9276368731683216
207,True,13,13.0,0.0003056037779598016,0.028758579548791834,0.0029006513475186577,0.03086994242149198,0.017493682197319324,0.9196715407069186
207,True,14,14.0,0.00034041159413002555,0.031783730669163464,0.0032279850611966316,0.03427554270721696,0.01947765629150452,0.9108946736767887
207,True,15,15.0,0.0003791474148643851,0.0350831163018727,0.0035906974092213078,0.038027347595301166,0.02168114936849397,0.9012385419102467
207,True,16,16.0,0.0004222357837750408,0.03867200004056307,0.003992174620205201,0.04215389243843281,0.024126662205842312,0.8906330349111817
207,True,17,17.0,0.00047014187921750326,0.04256414799064369,0.004436035006953338,0.04668459662122453,0.02683859154897261,0.8790064869529887
207,True,18,18.0,0.0005233742993009432,0.0467708892495031,0.004926123438682494,0.05163816059215897,0.029843300040373076,0.8662869160960004
208,True,0,0.0,7.511394446654727e-05,0.007196514307051375,0.00071429125955732,0.007624406251203562,0.004303509823114137,0.980086164414607
208,True,1,1.0,8.368543958123511e-05,0.008067132530579845,0.0007953502586256592,0.008484254237522366,0.004793334204022581,0.9777762433296684
208,True,2,2.0,9.322964268474303e-05,0.009018072030431255,0.0008855003175135406,0.009452877421586636,0.005338443264082891,0.975211877323701
208,True,3,3.0,0.00010385564649490552,0.010064096738466335,0.0009860078341939194,0.010538073143632302,0.005945728427632934,0.9723622382095797
208,True,4,4.0,0.00011568774050523255,0.01121877424552118,0.0010981685136471735,0.011749998932409514,0.0066226292130854075,0.9691947413548315
208,True,5,5.0,0.0001288657878031101,0.012495290986961645,0.0012233513628041872,0.01310075412361764,0.007377267974526625,0.9656744697642868
208,True,6,6.0,0.0001435455591238945,0.013906945055238156,0.0013630317540289873,0.014604155007615027,0.008218565125375981,0.961763757498618
208,True,7,7.0,0.00015990193379371325,0.015467431671139639,0.0015188117319327983,0.016275628238083917,0.009156344553381093,0.9574218818716689
208,True,8,8.0,0.0001781276520240892,0.01719099353660017,0.001692443311441344,0.018132166826217464,0.01020143500173655,0.9526048336719806
208,True,9,9.0,0.0001984369311658565,0.019092476919943344,0.0018858426551176324,0.02019232085474497,0.011365771057711022,0.9472651515813174
208,True,10,10.0,0.0002210670198240316,0.02118731783818323,0.0021011050000610725,0.02247619985377302,0.012662495009070024,0.9413518152790888
208,True,11,11.0,0.000246280394809082,0.02349147017176875,0.002340518382146108,0.02500547223252292,0.014106059440886687,0.9348101993778667
208,True,12,12.0,0.0002743666153948353,0.026021279643734456,0.0026065759885819557,0.027803350377204928,0.01571233150353683,0.9275820958715473
208,True,13,13.0,0.0003056455272578188,0.028793300725179837,0.002901985397267859,0.030894551677284245,0.01749869781165552,0.919605818861355
208,True,14,14.0,0.00034046935202503313,0.03182404559668538,0.0032296778910867576,0.03430522589484661,0.01948416742054301,0.9108164138448135
208,True,15,15.0,0.0003792254867180742,0.035129643071327786,0.0035928146198750148,0.03806283784617534,0.021689471725070054,0.9011460072508339
208,True,16,16.0,0.0004223392621565744,0.03872536878187904,0.003994789914811021,0.042195990784131575,0.024137158331004875,0.8905243529260172
208,True,17,17.0,0.0004702767411343067,0.042624984654239736,0.0044392307390125505,0.046734169240913385,0.026851675327419614,0.8788796632972807
208,True,18,18.0,0.0005235474871151249,0.04683978753511752,0.004929990538791679,0.051704047863858495,0.029859438976884454,0.8661398738156271
209,True,0,0.0,7.511394446654727e-05,0.007196514307051375,0.00071429125955732,0.007624406251203562,0.004303509823114137,0.980086164414607
209,True,1,1.0,8.368543958123511e-05,0.008042219769967966,0.0007953502586256592,0.008484254237522366,0.004793334204022581,0.9778011560902803
209,True,2,2.0,9.322964268474303e-05,0.008970549474498709,0.0008855003175135406,0.00944789486946426,0.005338443264082891,0.9752643824317558
209,True,3,3.0,0.00010385564649490552,0.009994010921657196,0.0009859081831514718,0.010523964754284718,0.005945449404714081,0.9724468110896977
209,True,4,4.0,0.00011568654469272318,0.011124621221139018,0.001097796659922019,0.011722945617290518,0.006621551351071355,0.9693173986058844
209,True,5,5.0,0.0001288601316238991,0.01237442490473004,0.0012224756046595832,0.013056926285361672,0.007374642395559263,0.9658426706780656
209,True,6,6.0,0.00014352936059445706,0.013755807733433916,0.0013613670481862155,0.014539484868620191,0.00821340812074956,0.9619864028684157
209,True,7,7.0,0.00015986575806602822,0.015281675016960159,0.0015160200999621931,0.01618564556529184,0.009147419521517146,0.9577093740382027
209,True,8,8.0,0.00017805797413826362,0.016965539565429642,0.0016881312106660682,0.01801187150572169,0.010187225257703216,0.9529691744863412
209,True,9,9.0,0.0001983155034365875,0.018821544153059526,0.001879555896627803,0.020036077184372766,0.011344445276878005,0.9477200619856255
209,True,10,10.0,0.00022087014834414352,0.020864433986643397,0.0020923220660856254,0.022277644148972344,0.012631866328524958,0.9419128633214298
209,True,11,11.0,0.00024597814124740293,0.023109486240911633,0.0023286426143462775,0.024757429990979126,0.014063538742682943,0.9354949242698328
209,True,12,12.0,0.00027392185261955823,0.025572398336485752,0.002590926952731233,0.027497762559847042,0.015654875372240248,0.9284101149260765
209,True,13,13.0,0.00030501297605233305,0.028269131066541345,0.00288178950865505,0.030522412272595816,0.017422751647432032,0.9205989025287237
209,True,14,14.0,0.00033959445015619365,0.03121569501276169,0.0032040588032414613,0.033856535153186804,0.019385604211459042,0.911998512369195
209,True,15,15.0,0.00037804315579509124,0.03442785664378469,0.0035607836259810514,0.03752657748409694,0.021563527354722754,0.9025432117356197
209,True,16,16.0,0.0004207725593068639,0.03792072179044851,0.003955236813064885,0.041560128924062516,0.023978364652918513,0.8921647752601989
209,True,17,17.0,0.00046823540106364253,0.04170812737385438,0.004390915710239648,0.04598570348392347,0.026653792712215726,0.8807932253187034
209,True,18,18.0,0.0005209263895865183,0.04580173831219807,0.004871538208894152,0.05083241549391617,0.02961539268981653,0.8683579889055888
210,True,0,0.0,7.511394446654727e-05,0.007196514307051375,0.00071429125955732,0.007624406251203562,0.004303509823114137,0.980086164414607
210,True,1,1.0,8.368543958123511e-05,0.008057123121776578,0.0007953502586256592,0.008484254237522366,0.004793334204022581,0.9777862527384716
210,True,2,2.0,9.322964268474303e-05,0.008998978662520418,0.0008855003175135406,0.009450875539825982,0.005338443264082891,0.9752329725733724
210,True,3,3.0,0.00010385564649490552,0.010035934456992942,0.0009859677965587063,0.010532404731303291,0.005945616322254338,0.9723962210463959
210,True,4,4.0,0.00011568726005361,0.011180932853595553,0.0010980191115289013,0.01173912886312283,0.0066221961533044875,0.9692440357583946
210,True,5,5.0,0.00012886351527254358,0.012446699811215758,0.0012229994902088553,0.013083141912925218,0.007376213040322321,0.9657420822300553
210,True,6,6.0,0.00014353905090484656,0.013846165319628151,0.0013623628376966774,0.014578163089786052,0.008216492942584513,0.9618532767593998
210,True,7,7.0,0.000159887398292375,0.015392705589699534,0.0015176898712629951,0.01623945575888794,0.009152757956454408,0.9575375034254029
210,True,8,8.0,0.00017809965318242186,0.01710026823063127,0.0016907101956903632,0.018083798239152363,0.010195724014812476,0.9527513996665312
210,True,9,9.0,0.00019838813311303231,0.018983414786396806,0.00188331549438499,0.020129483219103034,0.011357198902362819,0.9474481994646395
210,True,10,10.0,0.00022098789480093004,0.021057301396836873,0.002097573811367903,0.022396325451730564,0.012650181548343839,0.9415776298969201
210,True,11,11.0,0.0002461589006827753,0.02333760748319129,0.0023357428191202938,0.02490566499676642,0.014088962269041126,0.9350858635311983
